time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
58.792,399.263,86.784,-176.461,-135.534,-60.7993,-52.5104,1.2,-3,2.5,-0.02,-0.05,-0.14,0,-0.2,0.3,0,0,0,
58.796,399.262,86.777,-176.455,-135.534,-60.7996,-52.5113,1.1,-2.8,2.5,-0.03,-0.06,-0.13,0,-0.1,0.4,0,0,0,
58.8,399.261,86.769,-176.45,-135.534,-60.7998,-52.512,1.1,-2.8,2.7,-0.03,-0.06,-0.13,0,-0.1,0.4,0,0,0,
58.804,399.264,86.763,-176.437,-135.533,-60.8006,-52.5141,1.3,-2.7,2.8,-0.02,-0.07,-0.14,-0.1,0,0.3,0,0,0,
58.808,399.262,86.756,-176.434,-135.534,-60.8003,-52.5138,1.3,-2.8,2.8,-0.02,-0.07,-0.13,0,-0.1,0.4,0,0,0,
58.812,399.261,86.748,-176.428,-135.534,-60.8005,-52.5147,1.4,-3,2.9,-0.03,-0.08,-0.13,0,-0.1,0.4,0,0,0,
58.816,399.26,86.741,-176.423,-135.534,-60.8007,-52.5153,1.1,-3.2,3,-0.03,-0.07,-0.14,0,-0.1,0.3,0,0,0,
58.82,399.26,86.735,-176.417,-135.534,-60.801,-52.5162,0.9,-3.3,3,-0.04,-0.08,-0.15,0,-0.1,0.4,0,0,0,
58.824,399.259,86.728,-176.414,-135.536,-60.8006,-52.5158,0.4,-3.5,2.9,-0.05,-0.07,-0.16,0,0,0.3,0,0,0,
58.828,399.258,86.72,-176.408,-135.536,-60.8009,-52.5167,0.5,-3.5,2.9,-0.05,-0.07,-0.16,-0.1,0,0.3,0,0,0,
58.832,399.257,86.713,-176.403,-135.536,-60.8011,-52.5174,0,-3.4,3.1,-0.05,-0.06,-0.15,0,-0.1,0.4,0,0,0,
58.836,399.267,86.715,-176.393,-135.533,-60.8015,-52.5187,-0.3,-3.2,3.4,-0.04,-0.07,-0.15,0,0,0.2,0,0,0,
58.84,399.267,86.708,-176.387,-135.533,-60.8018,-52.5195,-0.3,-3.2,3.6,-0.04,-0.08,-0.15,0,-0.1,0.3,0,0,0,
58.844,399.265,86.704,-176.385,-135.534,-60.8011,-52.5186,-0.7,-3.2,3.8,-0.04,-0.09,-0.15,0,-0.2,0.3,0,0,0,
58.848,399.264,86.697,-176.379,-135.534,-60.8014,-52.5194,-0.7,-3.4,4.1,-0.04,-0.09,-0.16,0,-0.2,0.3,0,0,0,
58.852,399.264,86.689,-176.373,-135.534,-60.8017,-52.5203,-0.7,-3.4,4.4,-0.04,-0.1,-0.17,0,-0.2,0.2,0,0,0,
58.856,399.263,86.683,-176.367,-135.534,-60.8019,-52.5211,-0.9,-3.6,4.6,-0.04,-0.12,-0.17,0,-0.2,0.2,0,0,0,
58.86,399.268,86.677,-176.364,-135.534,-60.8018,-52.5214,-1,-3.7,4.8,-0.04,-0.11,-0.18,0,-0.2,0.2,0,0,0,
58.864,399.269,86.678,-176.362,-135.535,-60.8013,-52.5205,-1.3,-3.6,4.6,-0.04,-0.1,-0.17,0,-0.2,0.3,0,0,0,
58.868,399.269,86.671,-176.356,-135.535,-60.8015,-52.5213,-1.6,-3.4,4.4,-0.04,-0.09,-0.17,0,-0.1,0.4,0,0,0,
58.872,399.274,86.665,-176.352,-135.534,-60.8016,-52.5219,-1.8,-3.3,4.4,-0.04,-0.08,-0.16,0,-0.2,0.3,0,0,0,
58.876,399.273,86.658,-176.346,-135.535,-60.8019,-52.5227,-1.8,-3.2,4.5,-0.03,-0.09,-0.16,0.1,-0.1,0.3,0,0,0,
58.88,399.279,86.654,-176.339,-135.534,-60.8018,-52.5232,-1.8,-3.1,4.6,-0.03,-0.09,-0.16,0.1,-0.1,0.3,0,0,0,
58.884,399.281,86.648,-176.342,-135.535,-60.8013,-52.5224,-1.7,-3,4.8,-0.03,-0.09,-0.15,0,-0.2,0.3,0,0,0,
58.888,399.283,86.648,-176.337,-135.535,-60.8013,-52.5226,-1.7,-3.1,5.1,-0.03,-0.11,-0.16,0,-0.1,0.3,0,0,0,
58.892,399.288,86.643,-176.333,-135.534,-60.8013,-52.5231,-1.7,-3.3,5.1,-0.03,-0.11,-0.16,0,0,0.2,0,0,0,
58.896,399.293,86.638,-176.33,-135.534,-60.8014,-52.5236,-1.6,-3.5,5.1,-0.04,-0.11,-0.18,0,-0.2,0.2,0,0,0,
58.9,399.296,86.633,-176.328,-135.535,-60.8008,-52.5228,-2.1,-3.6,5.3,-0.04,-0.11,-0.18,0,-0.2,0.2,0,0,0,
58.904,399.295,86.626,-176.323,-135.534,-60.8011,-52.5237,-2,-3.6,5.3,-0.04,-0.11,-0.18,0,0,0.3,0,0,0,
58.908,399.3,86.621,-176.319,-135.534,-60.8011,-52.5242,-2,-3.5,5.3,-0.04,-0.11,-0.18,-0.1,0,0.3,0,0,0,
58.912,399.305,86.616,-176.316,-135.534,-60.8011,-52.5245,-1.6,-3.3,5.2,-0.03,-0.11,-0.16,0,0,0.3,0,0,0,
58.916,399.312,86.611,-176.305,-135.531,-60.8017,-52.5264,-1.4,-3.1,5.2,-0.03,-0.11,-0.16,0,-0.1,0.4,0,0,0,
58.92,399.311,86.611,-176.307,-135.533,-60.8012,-52.5253,-1.3,-3,5.1,-0.02,-0.1,-0.16,0,0,0.3,0,0,0,
58.924,399.316,86.606,-176.303,-135.532,-60.8012,-52.5258,-1.2,-3,5.2,-0.02,-0.11,-0.17,0,0,0.3,0,0,0,
58.928,399.321,86.601,-176.3,-135.532,-60.8012,-52.5263,-1.1,-3.2,5.3,-0.02,-0.11,-0.17,0,0,0.3,0,0,0,
58.932,399.326,86.595,-176.296,-135.531,-60.8013,-52.5267,-1.2,-3.4,5.4,-0.03,-0.12,-0.17,0,0,0.3,0,0,0,
58.936,399.328,86.596,-176.292,-135.531,-60.8013,-52.5269,-1.4,-3.6,5.4,-0.03,-0.12,-0.19,0,-0.2,0.2,0,0,0,
58.94,399.334,86.59,-176.283,-135.531,-60.8021,-52.5271,-1.5,-3.6,5.4,-0.03,-0.12,-0.19,0,0,0.2,0,0,0,
58.944,399.339,86.585,-176.279,-135.53,-60.8021,-52.5275,-1.4,-3.8,5.4,-0.03,-0.12,-0.19,0,-0.1,0.2,0,0,0,
58.948,399.338,86.578,-176.274,-135.53,-60.8023,-52.5283,-1.6,-3.5,5.6,-0.03,-0.11,-0.18,0,-0.1,0.4,0,0,0,
58.952,399.343,86.572,-176.27,-135.53,-60.8024,-52.5288,-1.7,-3.5,5.8,-0.03,-0.12,-0.18,0,0,0.3,0,0,0,
58.956,399.347,86.567,-176.266,-135.529,-60.8024,-52.5293,-1.1,-3.3,5.6,-0.03,-0.12,-0.17,0,-0.1,0.4,0,0,0,
58.96,399.349,86.567,-176.261,-135.529,-60.8025,-52.5297,-0.9,-3.3,5.6,-0.02,-0.12,-0.18,0,-0.2,0.2,0,0,0,
58.964,399.351,86.563,-176.265,-135.53,-60.8019,-52.5286,-0.9,-3.2,5.6,-0.02,-0.12,-0.17,0,-0.2,0.2,0,0,0,
58.968,399.35,86.555,-176.26,-135.53,-60.8021,-52.5293,-0.8,-3.2,5.5,-0.03,-0.12,-0.17,0,-0.2,0.2,0,0,0,
58.972,399.355,86.55,-176.256,-135.53,-60.8022,-52.5299,-0.6,-3.2,5.3,-0.02,-0.11,-0.17,0,0,0.3,0,0,0,
58.976,399.354,86.543,-176.25,-135.53,-60.8024,-52.5307,-0.5,-3.4,5.3,-0.03,-0.12,-0.17,0.1,-0.1,0.3,0,0,0,
58.98,399.359,86.538,-176.246,-135.529,-60.8024,-52.5312,-0.3,-3.3,5.2,-0.03,-0.12,-0.17,0,-0.1,0.4,0,0,0,
58.984,399.361,86.538,-176.242,-135.529,-60.8024,-52.5312,0.2,-3.1,5.1,-0.02,-0.12,-0.16,0,0,0.3,0,0,0,
58.988,399.366,86.533,-176.238,-135.528,-60.8025,-52.5318,0.2,-3,5.1,-0.01,-0.12,-0.16,0,-0.1,0.2,0,0,0,
58.992,399.365,86.526,-176.233,-135.529,-60.8027,-52.5326,0.2,-3.1,5.1,-0.01,-0.12,-0.16,0,-0.1,0.2,0,0,0,
58.997,399.364,86.518,-176.227,-135.529,-60.8029,-52.5334,0.1,-3.2,5.2,-0.02,-0.12,-0.17,0,-0.3,0.3,0,0,0,
59,399.369,86.514,-176.223,-135.528,-60.803,-52.534,0.2,-3.4,5.3,-0.02,-0.12,-0.18,0,-0.3,0.3,0,0,0,
59.004,399.365,86.507,-176.225,-135.53,-60.8026,-52.5334,0.1,-3.3,5.2,-0.02,-0.12,-0.18,0,-0.2,0.2,0,0,0,
59.008,399.367,86.507,-176.221,-135.53,-60.8026,-52.5334,0,-3.3,5.3,-0.02,-0.12,-0.18,0,-0.2,0.2,0,0,0,
59.012,399.372,86.502,-176.217,-135.529,-60.8027,-52.534,-0.1,-3.4,5.3,-0.02,-0.12,-0.18,0,-0.2,0.2,0,0,0,
59.016,399.372,86.496,-176.211,-135.528,-60.8027,-52.5345,-0.1,-3.3,5.2,-0.02,-0.12,-0.18,0,0,0.3,0,0,0,
59.02,399.371,86.49,-176.205,-135.529,-60.8029,-52.5353,0.2,-3.3,5,-0.01,-0.11,-0.17,0,0,0.3,0,0,0,
59.024,399.37,86.482,-176.2,-135.529,-60.8031,-52.5359,0.5,-3.4,5,-0.01,-0.12,-0.18,0,-0.2,0.2,0,0,0,
59.028,399.37,86.475,-176.194,-135.529,-60.8034,-52.5369,1,-3.5,5,-0.01,-0.13,-0.19,0,-0.1,0.4,0,0,0,
59.032,399.372,86.475,-176.19,-135.528,-60.8034,-52.5371,1.2,-3.7,5,-0.01,-0.13,-0.19,0,-0.1,0.2,0,0,0,
59.036,399.37,86.468,-176.186,-135.53,-60.8031,-52.5368,1.5,-3.5,4.9,-0.01,-0.13,-0.19,0,0,0.3,0,0,0,
59.04,399.374,86.463,-176.183,-135.529,-60.8031,-52.5371,1.5,-3.5,4.9,-0.02,-0.12,-0.18,0,0,0.3,0,0,0,
59.044,399.374,86.456,-176.177,-135.529,-60.8033,-52.5379,1.3,-3.5,4.7,-0.02,-0.12,-0.18,0,0,0.3,0,0,0,
59.048,399.373,86.449,-176.171,-135.529,-60.8036,-52.5388,1.4,-3.4,4.5,-0.01,-0.11,-0.17,-0.1,-0.2,0.3,0,0,0,
59.052,399.372,86.449,-176.174,-135.531,-60.803,-52.5376,1.6,-3.4,4.4,-0.02,-0.1,-0.18,0,-0.2,0.3,0,0,0,
59.056,399.372,86.442,-176.168,-135.531,-60.8032,-52.5384,2,-3.3,4.1,-0.01,-0.1,-0.17,0.1,-0.1,0.3,0,0,0,
59.06,399.371,86.435,-176.163,-135.531,-60.8034,-52.539,2.3,-3.1,3.9,-0.01,-0.1,-0.16,0,-0.2,0.3,0,0,0,
59.064,399.37,86.428,-176.157,-135.531,-60.8037,-52.5399,2.6,-2.9,3.8,-0.01,-0.1,-0.16,0,-0.2,0.2,0,0,0,
59.068,399.37,86.421,-176.152,-135.531,-60.8039,-52.5407,3,-2.8,3.8,-0.01,-0.1,-0.15,0,-0.1,0.3,0,0,0,
59.072,399.371,86.421,-176.149,-135.532,-60.8033,-52.5398,3,-3.1,3.8,0,-0.1,-0.17,0,-0.3,0.3,0,0,0,
