time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
32.851,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.5,-2.2,4.3,-0.01,-0.09,-0.13,0.1,-0.2,0.2,0,0,0,
32.855,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-2.1,4.2,-0.01,-0.08,-0.13,0.2,-0.1,0.3,0,0,0,
32.858,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.2,-2.3,4.4,-0.01,-0.09,-0.13,0.1,-0.2,0.2,0,0,0,
32.863,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.2,-2.3,4.4,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
32.867,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-2.2,4.3,-0.01,-0.09,-0.13,0.1,-0.1,0.2,0,0,0,
32.87,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-2.3,4.4,-0.01,-0.1,-0.14,0.1,-0.1,0.2,0,0,0,
32.875,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.3,-2.2,4.3,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
32.878,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.2,-2.2,4.3,-0.01,-0.09,-0.13,0,-0.2,0.2,0,0,0,
32.883,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-2.3,4.1,-0.01,-0.09,-0.13,0.2,-0.1,0.3,0,0,0,
32.886,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-2.3,4.2,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
32.89,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.2,-2.3,4.5,-0.01,-0.1,-0.14,0.1,-0.1,0.2,0,0,0,
32.895,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-2.6,4.2,-0.02,-0.09,-0.15,0.1,-0.2,0.2,0,0,0,
32.898,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,-2.6,4.3,-0.02,-0.09,-0.15,0.1,-0.1,0.1,0,0,0,
32.903,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-2.3,4.1,-0.01,-0.09,-0.13,0.1,-0.1,0.1,0,0,0,
32.907,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,-2.3,4.1,-0.01,-0.09,-0.13,0.1,-0.1,0.2,0,0,0,
32.911,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-2.3,4.1,-0.01,-0.09,-0.13,0,-0.2,0.2,0,0,0,
32.915,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.2,-2.4,4.1,-0.01,-0.09,-0.13,0,-0.2,0.2,0,0,0,
32.919,399.255,87.001,-176.668,-135.524,-60.7983,-52.4956,-0.5,-2.3,4.1,-0.01,-0.08,-0.14,0.1,-0.1,0.3,0,0,0,
32.923,399.255,87.001,-176.668,-135.524,-60.7983,-52.4956,-0.8,-2.4,4.1,-0.01,-0.08,-0.14,0,-0.2,0.2,0,0,0,
32.927,399.258,87.001,-176.661,-135.522,-60.799,-52.497,-0.7,-2.3,4.2,-0.01,-0.08,-0.14,0,-0.2,0.2,0,0,0,
32.93,399.258,87.001,-176.661,-135.522,-60.799,-52.497,-0.9,-2.4,4.2,-0.01,-0.08,-0.14,0.1,-0.2,0.2,0,0,0,
32.935,399.261,87.001,-176.654,-135.521,-60.7996,-52.4984,-0.8,-2.4,4.2,-0.01,-0.08,-0.14,0.1,-0.1,0.3,0,0,0,
32.938,399.261,87.001,-176.654,-135.521,-60.7996,-52.4984,-0.8,-2.4,4.5,-0.01,-0.08,-0.14,0.1,-0.1,0.3,0,0,0,
32.943,399.264,87.001,-176.647,-135.519,-60.8002,-52.4999,-0.7,-2.3,4.4,-0.01,-0.07,-0.13,0,0,0.2,0,0,0,
32.947,399.267,87.001,-176.64,-135.518,-60.8007,-52.5011,-0.5,-2.2,4.4,-0.01,-0.07,-0.13,0,0,0.2,0,0,0,
32.95,399.27,87.001,-176.633,-135.516,-60.8013,-52.5026,-0.5,-2.1,4.2,-0.01,-0.07,-0.13,0.1,-0.1,0.3,0,0,0,
32.955,399.269,87.001,-176.636,-135.517,-60.8008,-52.5015,-0.5,-2.2,4.3,-0.01,-0.07,-0.13,0.1,-0.1,0.3,0,0,0,
32.958,399.272,87.001,-176.629,-135.516,-60.8014,-52.5029,-0.6,-2.2,4.3,-0.01,-0.08,-0.13,0.1,-0.1,0.2,0,0,0,
32.963,399.275,87.001,-176.622,-135.514,-60.802,-52.5043,-0.2,-2.2,4.3,-0.01,-0.09,-0.13,0.1,-0.1,0.1,0,0,0,
32.966,399.278,87.001,-176.615,-135.512,-60.8025,-52.5056,-0.2,-2.4,4.6,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
32.971,399.278,86.993,-176.607,-135.511,-60.8034,-52.5076,-0.1,-2.3,4.4,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
32.975,399.28,86.993,-176.603,-135.511,-60.8034,-52.5078,0,-2.4,4.3,-0.01,-0.09,-0.13,0.1,-0.2,0.3,0,0,0,
32.978,399.283,86.993,-176.596,-135.509,-60.804,-52.5092,0,-2.4,4.3,-0.01,-0.09,-0.13,0,-0.2,0.2,0,0,0,
32.983,399.285,86.994,-176.592,-135.509,-60.8039,-52.5093,-0.2,-2.5,4.3,-0.01,-0.1,-0.14,0,-0.2,0.2,0,0,0,
32.987,399.288,86.994,-176.587,-135.509,-60.8039,-52.5094,-0.2,-2.4,4.4,-0.01,-0.1,-0.14,0,-0.2,0.2,0,0,0,
32.99,399.289,86.995,-176.584,-135.51,-60.8034,-52.5085,-0.4,-2.5,4.5,-0.01,-0.1,-0.14,0.1,-0.1,0.3,0,0,0,
32.995,399.293,86.995,-176.577,-135.51,-60.8028,-52.5078,-0.2,-2.3,4.5,-0.01,-0.1,-0.14,0.1,-0.1,0.3,0,0,0,
32.999,399.294,86.996,-176.575,-135.512,-60.8022,-52.5067,-0.2,-2.3,4.6,-0.01,-0.1,-0.13,0.1,-0.1,0.3,0,0,0,
33.003,399.293,86.989,-176.572,-135.513,-60.8018,-52.5063,-0.2,-2.2,4.8,-0.01,-0.1,-0.13,0.1,0,0.3,0,0,0,
33.007,399.293,86.99,-176.571,-135.515,-60.8006,-52.5041,-0.4,-2.2,4.8,-0.01,-0.11,-0.14,0.1,0,0.3,0,0,0,
33.01,399.292,86.982,-176.568,-135.516,-60.8003,-52.5038,-0.3,-2.1,4.7,-0.01,-0.1,-0.13,0,0,0.3,0,0,0,
33.015,399.289,86.976,-176.567,-135.519,-60.7993,-52.5021,-0.1,-2.2,4.5,-0.01,-0.1,-0.13,0.1,-0.1,0.3,0,0,0,
33.018,399.291,86.969,-176.557,-135.519,-60.7995,-52.5031,0.1,-2.1,4.4,-0.01,-0.1,-0.13,0.1,-0.1,0.2,0,0,0,
33.023,399.289,86.963,-176.555,-135.522,-60.7986,-52.5015,0.1,-2.1,4.5,-0.01,-0.1,-0.12,0.1,-0.1,0.2,0,0,0,
33.026,399.287,86.956,-176.552,-135.523,-60.7982,-52.5011,0,-2,4.5,0,-0.1,-0.11,0,0,0.2,0,0,0,
33.03,399.286,86.949,-176.549,-135.524,-60.7978,-52.5007,0,-2,4.5,0,-0.09,-0.11,0.1,0,0.2,0,0,0,
33.035,399.284,86.942,-176.546,-135.526,-60.7975,-52.5003,0.2,-2.1,4.5,0,-0.1,-0.12,0.1,-0.1,0.3,0,0,0,
33.038,399.283,86.935,-176.542,-135.527,-60.7971,-52.4999,0,-1.8,4.4,0,-0.09,-0.11,0.1,-0.1,0.3,0,0,0,
33.043,399.281,86.931,-176.539,-135.528,-60.7966,-52.4991,0.1,-1.9,4.5,0,-0.1,-0.12,0.1,-0.1,0.3,0,0,0,
33.047,399.283,86.923,-176.528,-135.528,-60.7968,-52.5002,0.1,-1.8,4.5,0,-0.09,-0.12,0.1,-0.1,0.3,0,0,0,
33.051,399.283,86.917,-176.523,-135.528,-60.7971,-52.5009,0.2,-1.9,4.4,-0.01,-0.1,-0.13,0,0,0.3,0,0,0,
33.055,399.281,86.91,-176.519,-135.529,-60.7967,-52.5006,0,-1.9,4.5,-0.01,-0.1,-0.13,0,0,0.2,0,0,0,
33.058,399.28,86.903,-176.514,-135.529,-60.7969,-52.5013,0,-2,4.5,-0.01,-0.1,-0.13,0.1,-0.1,0.2,0,0,0,
33.063,399.279,86.896,-176.511,-135.531,-60.7965,-52.5008,0.1,-1.9,4.7,-0.01,-0.11,-0.13,0.2,-0.1,0.3,0,0,0,
33.067,399.281,86.889,-176.498,-135.529,-60.7974,-52.5031,0.1,-1.9,4.5,-0.01,-0.1,-0.12,0.1,-0.1,0.2,0,0,0,
33.071,399.283,86.889,-176.496,-135.53,-60.7967,-52.5019,0.1,-1.8,4.5,-0.01,-0.1,-0.13,0.1,-0.1,0.2,0,0,0,
33.075,399.282,86.882,-176.491,-135.53,-60.797,-52.5029,0.1,-1.8,4.5,-0.01,-0.09,-0.12,0.1,0,0.3,0,0,0,
33.079,399.28,86.875,-176.487,-135.531,-60.7967,-52.5024,-0.1,-1.6,4.4,0,-0.1,-0.11,0,0,0.3,0,0,0,
33.083,399.28,86.868,-176.482,-135.532,-60.7969,-52.5032,0.1,-1.9,4.2,-0.01,-0.09,-0.12,0,0,0.3,0,0,0,
33.087,399.279,86.86,-176.476,-135.532,-60.7971,-52.504,0.1,-1.7,4.2,0,-0.08,-0.11,0,-0.1,0.4,0,0,0,
33.09,399.284,86.861,-176.465,-135.53,-60.7977,-52.5056,0.1,-1.8,4.3,0,-0.1,-0.11,0,0,0.3,0,0,0,
33.095,399.283,86.854,-176.461,-135.531,-60.7974,-52.5053,0,-2,4.5,0,-0.1,-0.11,0,0,0.2,0,0,0,
33.098,399.282,86.847,-176.456,-135.531,-60.7976,-52.5059,0.1,-1.9,4.4,-0.01,-0.09,-0.12,0.1,0,0.1,0,0,0,
33.103,399.281,86.84,-176.451,-135.531,-60.7978,-52.5067,0,-2.1,4.6,-0.01,-0.1,-0.13,0.1,-0.1,0.3,0,0,0,
33.107,399.284,86.84,-176.446,-135.531,-60.7979,-52.5071,0.2,-2.1,4.5,-0.01,-0.1,-0.13,0.1,-0.2,0.2,0,0,0,
33.11,399.283,86.833,-176.44,-135.531,-60.7981,-52.5079,0.3,-2.2,4.5,-0.01,-0.1,-0.13,0.1,-0.1,0.3,0,0,0,
33.115,399.284,86.826,-176.43,-135.531,-60.7982,-52.5086,0,-2.2,4.2,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
33.118,399.284,86.819,-176.425,-135.531,-60.7985,-52.5096,-0.1,-2.3,4.4,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
33.123,399.286,86.822,-176.42,-135.53,-60.7983,-52.5094,-0.3,-2.1,4.4,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
33.127,399.286,86.815,-176.414,-135.53,-60.7986,-52.5102,0,-2.1,4.2,-0.01,-0.08,-0.13,0,-0.2,0.2,0,0,0,
33.13,399.285,86.807,-176.409,-135.53,-60.7988,-52.511,-0.2,-2.3,4.5,-0.01,-0.09,-0.13,0,-0.2,0.2,0,0,0,
33.135,399.287,86.807,-176.404,-135.53,-60.7988,-52.5112,0.1,-2.4,4.3,-0.01,-0.09,-0.13,0,-0.2,0.2,0,0,0,
33.138,399.286,86.801,-176.399,-135.53,-60.799,-52.5119,0.1,-2.4,4.3,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
33.143,399.285,86.794,-176.395,-135.531,-60.7987,-52.5116,0.1,-2.3,4.3,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
33.147,399.29,86.794,-176.384,-135.53,-60.7992,-52.5131,0.1,-2,4.3,-0.01,-0.09,-0.12,0.1,-0.1,0.3,0,0,0,
33.15,399.289,86.787,-176.378,-135.53,-60.7995,-52.5139,0.1,-2.1,4.3,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
33.155,399.289,86.779,-176.372,-135.53,-60.7998,-52.5148,0.2,-2.1,4.3,-0.01,-0.1,-0.13,0.1,-0.1,0.3,0,0,0,
33.159,399.291,86.78,-176.368,-135.529,-60.7997,-52.5149,0,-2.1,4.2,-0.01,-0.1,-0.13,0,-0.2,0.3,0,0,0,
33.163,399.29,86.772,-176.363,-135.53,-60.7999,-52.5157,0,-2.1,4.4,-0.01,-0.1,-0.13,0,-0.2,0.3,0,0,0,
33.166,399.292,86.773,-176.358,-135.529,-60.8,-52.516,-0.1,-2.3,4.4,-0.01,-0.09,-0.13,0,-0.3,0.2,0,0,0,
33.17,399.291,86.769,-176.354,-135.528,-60.7982,-52.5176,-0.2,-2.4,4.4,-0.01,-0.09,-0.13,0,-0.2,0.2,0,0,0,
33.175,399.291,86.761,-176.349,-135.528,-60.7985,-52.5186,0,-2.4,4.4,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
33.178,399.296,86.762,-176.338,-135.526,-60.7991,-52.52,0.1,-2.2,4.3,-0.01,-0.09,-0.13,0,-0.2,0.3,0,0,0,
33.183,399.29,86.752,-176.33,-135.527,-60.7995,-52.5211,0.4,-2.2,4.1,-0.01,-0.09,-0.13,0.1,-0.2,0.3,0,0,0,
33.187,399.292,86.753,-176.325,-135.526,-60.7995,-52.5213,0.2,-2.2,4.3,-0.01,-0.1,-0.14,0.1,-0.1,0.3,0,0,0,
33.19,399.291,86.746,-176.323,-135.528,-60.7991,-52.5209,0.2,-2.3,4.5,0,-0.1,-0.14,0,0,0.2,0,0,0,
33.195,399.293,86.746,-176.318,-135.527,-60.7991,-52.5211,0,-2.2,4.4,-0.01,-0.1,-0.14,0,0,0.2,0,0,0,
33.198,399.293,86.739,-176.312,-135.527,-60.7994,-52.5219,-0.1,-2.2,4.3,-0.01,-0.09,-0.13,0,0,0.3,0,0,0,
33.203,399.295,86.742,-176.307,-135.527,-60.7992,-52.5218,-0.1,-2.2,4.1,-0.01,-0.09,-0.13,0,-0.2,0.2,0,0,0,
33.207,399.294,86.735,-176.302,-135.527,-60.7994,-52.5224,0,-2.1,4,-0.01,-0.09,-0.13,0.1,-0.3,0.3,0,0,0,
33.21,399.296,86.735,-176.297,-135.526,-60.7994,-52.5227,0,-2.1,4.2,-0.01,-0.09,-0.13,0,-0.3,0.2,0,0,0,
33.215,399.295,86.728,-176.294,-135.528,-60.799,-52.5223,0,-2.1,4,-0.01,-0.08,-0.13,0.1,-0.2,0.2,0,0,0,
33.218,399.297,86.731,-176.289,-135.527,-60.7989,-52.5221,0.1,-2.2,4,-0.01,-0.08,-0.13,0,-0.1,0.4,0,0,0,
33.223,399.297,86.725,-176.283,-135.526,-60.799,-52.5227,0.5,-2.2,3.9,-0.01,-0.09,-0.13,0,0,0.3,0,0,0,
33.226,399.296,86.721,-176.278,-135.526,-60.799,-52.523,0.2,-2.4,4.1,-0.01,-0.08,-0.14,0,0,0.3,0,0,0,
33.23,399.299,86.724,-176.273,-135.525,-60.7988,-52.5228,0.1,-2.4,4,-0.01,-0.07,-0.15,0,-0.1,0.1,0,0,0,
33.235,399.305,86.729,-176.261,-135.522,-60.7991,-52.5238,-0.1,-2.3,4.1,-0.02,-0.09,-0.15,0,-0.2,0.3,0,0,0,
33.239,399.304,86.726,-176.255,-135.521,-60.7989,-52.5238,-0.1,-2.4,4.4,-0.02,-0.09,-0.15,0,-0.2,0.2,0,0,0,
33.243,399.304,86.726,-176.249,-135.52,-60.7986,-52.5235,0,-2.3,4.2,-0.02,-0.09,-0.15,0,-0.2,0.2,0,0,0,
33.246,399.307,86.731,-176.244,-135.518,-60.7983,-52.523,-0.1,-2.1,4.2,-0.02,-0.09,-0.15,0.1,-0.1,0.2,0,0,0,
33.25,399.306,86.729,-176.24,-135.519,-60.7976,-52.522,-0.6,-2.2,4.2,-0.01,-0.08,-0.14,0.1,-0.1,0.3,0,0,0,
33.255,399.308,86.733,-176.236,-135.518,-60.7972,-52.5213,-0.4,-2.2,4.3,-0.01,-0.08,-0.14,0,-0.1,0.1,0,0,0,
33.258,399.312,86.741,-176.23,-135.515,-60.7967,-52.5206,0,-2.1,4.2,-0.01,-0.09,-0.13,0,-0.1,0.1,0,0,0,
33.263,399.312,86.739,-176.224,-135.515,-60.7966,-52.5206,0,-2,4.2,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
33.267,399.314,86.744,-176.219,-135.513,-60.7962,-52.5201,-0.2,-2.1,4.4,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
33.27,399.314,86.741,-176.214,-135.512,-60.7961,-52.5202,0,-2.1,4.3,-0.01,-0.09,-0.13,0.1,-0.1,0.2,0,0,0,
33.275,399.317,86.748,-176.208,-135.51,-60.7956,-52.5193,0.2,-2.1,4.3,-0.01,-0.1,-0.13,0.1,-0.2,0.2,0,0,0,
33.278,399.317,86.746,-176.202,-135.509,-60.7954,-52.5194,0.3,-2,4.3,-0.01,-0.1,-0.13,0.2,-0.1,0.2,0,0,0,
33.283,399.319,86.751,-176.199,-135.509,-60.7945,-52.5178,0.2,-2.2,4.3,-0.01,-0.1,-0.14,0,0,0.2,0,0,0,
33.287,399.321,86.748,-176.187,-135.507,-60.795,-52.5192,0.1,-2.2,4.3,-0.01,-0.1,-0.14,0,0,0.2,0,0,0,
33.291,399.324,86.753,-176.182,-135.505,-60.7946,-52.5186,0,-2.2,4.4,-0.01,-0.1,-0.14,0,-0.1,0.1,0,0,0,
33.295,399.323,86.748,-176.176,-135.505,-60.7947,-52.5192,-0.1,-2.2,4.5,-0.01,-0.1,-0.14,0,-0.2,0.3,0,0,0,
33.298,399.326,86.753,-176.171,-135.503,-60.7944,-52.5187,-0.2,-2.2,4.5,-0.01,-0.1,-0.14,0,-0.2,0.3,0,0,0,
33.303,399.326,86.751,-176.165,-135.503,-60.7942,-52.5186,0.2,-2.2,4.2,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
33.307,399.329,86.754,-176.16,-135.502,-60.7941,-52.5186,0.2,-2.3,4.4,-0.01,-0.1,-0.14,0.1,0,0.3,0,0,0,
33.31,399.327,86.749,-176.157,-135.503,-60.7935,-52.5178,0.1,-2.1,4.3,-0.01,-0.1,-0.13,0.1,-0.1,0.3,0,0,0,
33.315,399.326,86.751,-176.145,-135.502,-60.7941,-52.5173,0.4,-2.3,4.2,-0.01,-0.1,-0.13,0,0,0.3,0,0,0,
33.319,399.326,86.746,-176.139,-135.501,-60.7942,-52.5177,0.5,-2.3,4.1,-0.01,-0.1,-0.13,0,0,0.3,0,0,0,
33.323,399.328,86.749,-176.135,-135.501,-60.794,-52.5175,0.2,-2.4,4,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
33.327,399.328,86.744,-176.129,-135.5,-60.794,-52.518,0.2,-2.4,4.1,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
33.33,399.33,86.747,-176.124,-135.499,-60.7939,-52.518,0.2,-2.4,4.2,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
33.335,399.33,86.742,-176.119,-135.499,-60.7939,-52.5182,0.1,-2.4,4.3,-0.01,-0.09,-0.13,0.1,-0.1,0.2,0,0,0,
33.338,399.332,86.743,-176.114,-135.499,-60.7939,-52.5184,0.1,-2.3,4.3,-0.01,-0.09,-0.13,0.1,-0.1,0.2,0,0,0,
33.343,399.331,86.738,-176.11,-135.499,-60.7934,-52.5177,0.1,-2.4,4.3,-0.01,-0.09,-0.13,0.1,-0.1,0.2,0,0,0,
33.347,399.33,86.733,-176.104,-135.499,-60.7935,-52.5182,0.4,-2.3,4.3,-0.01,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
33.35,399.333,86.736,-176.099,-135.498,-60.7933,-52.518,0.1,-2.4,4.3,-0.01,-0.09,-0.13,0.1,-0.1,0.2,0,0,0,
33.355,399.332,86.728,-176.094,-135.498,-60.7935,-52.5188,0.2,-2.4,4.4,-0.01,-0.1,-0.14,0,-0.1,0.1,0,0,0,
33.358,399.334,86.729,-176.089,-135.498,-60.7935,-52.519,0,-2.3,4.3,-0.01,-0.09,-0.13,0,-0.1,0.1,0,0,0,
33.363,399.334,86.724,-176.084,-135.497,-60.7935,-52.5194,0,-2.5,4.4,-0.01,-0.1,-0.14,0.1,-0.1,0.2,0,0,0,
33.367,399.331,86.723,-176.077,-135.498,-60.7938,-52.52,0.1,-2.2,4.3,-0.01,-0.09,-0.13,0,-0.2,0.2,0,0,0,
33.371,399.33,86.717,-176.072,-135.497,-60.7938,-52.5204,0.1,-2.4,4.5,-0.01,-0.09,-0.13,0,-0.2,0.2,0,0,0,
33.383,399.333,86.713,-176.058,-135.498,-60.7933,-52.5201,0.3,-2.3,4.2,-0.01,-0.09,-0.13,0.1,-0.2,0.2,0,0,0,
33.387,399.327,86.704,-176.052,-135.498,-60.7937,-52.521,0.3,-2.3,4.3,-0.01,-0.09,-0.13,0,-0.3,0.2,0,0,0,
