time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
3.091,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-2,4.5,-0.02,-0.1,-0.12,0.1,-0.1,0.5,0,0,0,
3.095,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,-2,4.4,-0.02,-0.1,-0.12,0.1,-0.1,0.5,0,0,0,
3.099,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.3,-2.2,4.7,-0.02,-0.11,-0.12,0.1,-0.1,0.3,0,0,0,
3.103,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-2.1,4.5,-0.02,-0.1,-0.12,0.1,-0.1,0.5,0,0,0,
3.107,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.2,-2.1,4.7,-0.02,-0.1,-0.12,0,-0.1,0.5,0,0,0,
3.111,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.2,-2,4.6,-0.01,-0.1,-0.12,0.1,-0.1,0.3,0,0,0,
3.116,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-1.9,4.6,0,-0.1,-0.11,0.2,-0.1,0.3,0,0,0,
3.119,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-1.9,4.4,0,-0.1,-0.11,0.1,-0.1,0.3,0,0,0,
3.123,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,-1.9,4,-0.01,-0.09,-0.12,0.1,-0.1,0.5,0,0,0,
3.127,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.3,-1.8,4.2,-0.01,-0.08,-0.11,0.1,0,0.5,0,0,0,
3.131,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.2,-1.8,4,0,-0.08,-0.11,0.2,0,0.4,0,0,0,
3.135,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0,-1.7,4,0,-0.08,-0.11,0.2,0,0.3,0,0,0,
3.139,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.2,-1.8,4,0,-0.08,-0.11,0.1,-0.1,0.3,0,0,0,
3.143,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.1,-1.9,3.8,0,-0.08,-0.11,0.1,-0.1,0.5,0,0,0,
3.147,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,-0.1,-1.9,4.1,0,-0.08,-0.11,0.1,-0.2,0.4,0,0,0,
3.151,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.2,-1.8,4,0,-0.08,-0.11,0.1,-0.1,0.3,0,0,0,
3.155,399.253,87.003,-176.672,-135.524,-60.7982,-52.4951,0.2,-1.9,3.9,0,-0.08,-0.11,0.1,-0.1,0.3,0,0,0,
3.159,399.252,87.003,-176.674,-135.525,-60.7976,-52.4938,0.1,-1.9,4.2,-0.01,-0.09,-0.12,0.1,-0.1,0.5,0,0,0,
3.163,399.252,87.003,-176.674,-135.525,-60.7976,-52.4938,-0.2,-1.8,4.6,0,-0.1,-0.11,0.2,-0.1,0.4,0,0,0,
3.167,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,0.3,-1.7,4.3,0,-0.1,-0.11,0.2,-0.2,0.4,0,0,0,
3.171,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,-0.1,-1.8,4.5,0,-0.1,-0.11,0.1,-0.1,0.5,0,0,0,
3.175,399.255,87.003,-176.667,-135.524,-60.7982,-52.4952,0,-1.7,4.5,0,-0.1,-0.11,0.1,-0.1,0.5,0,0,0,
3.179,399.258,87.003,-176.66,-135.522,-60.7988,-52.4967,0,-1.7,4.3,0,-0.1,-0.11,0.2,-0.3,0.4,0,0,0,
3.183,399.261,87.003,-176.654,-135.52,-60.7994,-52.4981,-0.4,-1.8,4.6,0,-0.1,-0.11,0.1,-0.2,0.4,0,0,0,
3.187,399.261,87.003,-176.654,-135.52,-60.7994,-52.4981,-0.2,-1.8,4.6,0,-0.1,-0.11,0.2,-0.2,0.4,0,0,0,
3.191,399.264,87.003,-176.647,-135.519,-60.8,-52.4995,-0.3,-1.9,4.5,-0.01,-0.09,-0.12,0.2,-0.2,0.4,0,0,0,
3.195,399.267,87.003,-176.64,-135.517,-60.8005,-52.5008,-0.1,-1.8,4,-0.01,-0.07,-0.1,0.1,-0.2,0.3,0,0,0,
3.199,399.267,87.003,-176.64,-135.517,-60.8005,-52.5008,-0.2,-1.8,4.1,-0.01,-0.07,-0.12,0.1,-0.2,0.3,0,0,0,
3.203,399.269,87.003,-176.635,-135.517,-60.8006,-52.5011,-0.1,-1.9,4.1,-0.01,-0.07,-0.12,0.1,-0.1,0.4,0,0,0,
3.207,399.267,87.001,-176.627,-135.516,-60.8014,-52.5028,-0.2,-1.9,4,-0.01,-0.07,-0.12,0.1,-0.1,0.5,0,0,0,
3.211,399.271,87.001,-176.62,-135.514,-60.802,-52.5042,-0.4,-1.8,4.3,-0.01,-0.08,-0.11,0.1,-0.1,0.5,0,0,0,
3.215,399.273,87.001,-176.613,-135.512,-60.8025,-52.5055,-0.6,-1.9,4.5,-0.01,-0.09,-0.12,0.1,-0.1,0.5,0,0,0,
3.219,399.276,87.001,-176.606,-135.511,-60.8032,-52.5069,-0.8,-2.1,4.5,-0.01,-0.08,-0.13,0.2,-0.1,0.4,0,0,0,
3.223,399.28,87.001,-176.599,-135.509,-60.8038,-52.5083,-0.3,-2,4.3,0,-0.08,-0.11,0.2,-0.1,0.4,0,0,0,
3.227,399.282,87.002,-176.595,-135.509,-60.8038,-52.5085,-0.5,-2,4.7,-0.01,-0.09,-0.12,0.1,-0.1,0.5,0,0,0,
3.231,399.285,87.002,-176.588,-135.507,-60.8043,-52.5098,-0.7,-2,4.5,-0.01,-0.09,-0.12,0.1,-0.1,0.5,0,0,0,
3.235,399.288,87.002,-176.582,-135.506,-60.8049,-52.5112,-0.4,-1.9,4.6,-0.01,-0.09,-0.12,0.1,-0.1,0.3,0,0,0,
3.239,399.29,87.002,-176.577,-135.506,-60.8049,-52.5114,-0.8,-1.9,4.5,-0.01,-0.09,-0.12,0.1,-0.1,0.3,0,0,0,
3.243,399.291,87.002,-176.574,-135.506,-60.8043,-52.5105,-0.9,-1.9,4.5,-0.01,-0.09,-0.12,0.1,-0.1,0.3,0,0,0,
3.247,399.293,87.003,-176.572,-135.507,-60.8037,-52.5094,-0.8,-1.9,4.5,-0.01,-0.09,-0.12,0.2,-0.1,0.3,0,0,0,
3.251,399.294,87.003,-176.57,-135.509,-60.8031,-52.5084,-0.8,-1.9,4.5,-0.01,-0.09,-0.12,0.2,-0.1,0.4,0,0,0,
3.255,399.296,87.004,-176.567,-135.51,-60.8025,-52.5074,-0.9,-1.8,4.5,-0.01,-0.1,-0.11,0.1,-0.1,0.5,0,0,0,
3.259,399.296,86.997,-176.559,-135.511,-60.8022,-52.5072,-0.8,-1.8,4.5,-0.01,-0.09,-0.12,0.1,-0.1,0.3,0,0,0,
3.263,399.297,86.998,-176.557,-135.512,-60.8015,-52.5061,-0.9,-1.9,4.7,-0.01,-0.1,-0.11,0.2,-0.1,0.4,0,0,0,
3.267,399.298,87.001,-176.556,-135.513,-60.8002,-52.5036,-0.7,-1.7,4.7,-0.01,-0.1,-0.1,0.2,-0.1,0.4,0,0,0,
3.271,399.3,87.001,-176.554,-135.514,-60.7996,-52.5027,-0.7,-1.7,4.6,-0.01,-0.1,-0.1,0.2,0,0.4,0,0,0,
3.275,399.304,87.002,-176.545,-135.514,-60.7995,-52.5029,-0.9,-1.6,4.7,-0.01,-0.1,-0.1,0.2,-0.1,0.4,0,0,0,
3.279,399.305,87.003,-176.545,-135.516,-60.7984,-52.5007,-0.8,-1.7,4.6,-0.01,-0.09,-0.1,0.2,-0.3,0.4,0,0,0,
3.283,399.306,87.003,-176.542,-135.517,-60.7978,-52.4998,-1.1,-1.8,4.7,-0.01,-0.09,-0.12,0.1,-0.1,0.3,0,0,0,
3.287,399.308,87.004,-176.54,-135.518,-60.7972,-52.4988,-0.8,-1.7,4.6,-0.01,-0.08,-0.11,0.1,-0.1,0.3,0,0,0,
3.291,399.312,87.004,-176.531,-135.517,-60.7972,-52.4991,-0.9,-1.8,4.5,-0.01,-0.08,-0.11,0.1,-0.1,0.5,0,0,0,
3.295,399.311,86.997,-176.527,-135.519,-60.7968,-52.4987,-0.7,-1.7,4.5,-0.01,-0.08,-0.11,0.1,-0.1,0.5,0,0,0,
3.299,399.309,86.99,-176.524,-135.52,-60.7965,-52.4984,-1.2,-1.7,4.7,-0.01,-0.08,-0.11,0,-0.1,0.5,0,0,0,
3.303,399.308,86.983,-176.52,-135.521,-60.7962,-52.4981,-0.8,-1.8,4.5,-0.01,-0.09,-0.12,0.1,-0.1,0.3,0,0,0,
3.307,399.31,86.977,-176.508,-135.52,-60.7969,-52.5001,-0.9,-1.7,4.6,-0.01,-0.09,-0.1,0.2,-0.2,0.4,0,0,0,
3.311,399.309,86.97,-176.505,-135.521,-60.7966,-52.4998,-0.9,-1.5,4.2,-0.01,-0.08,-0.1,0.2,-0.2,0.4,0,0,0,
3.316,399.307,86.963,-176.501,-135.523,-60.7962,-52.4994,-0.4,-1.4,4.2,0,-0.08,-0.08,0.3,-0.2,0.4,0,0,0,
3.319,399.309,86.963,-176.497,-135.523,-60.7962,-52.4994,-0.8,-1.6,4.3,0,-0.08,-0.08,0.2,0,0.4,0,0,0,
3.323,399.308,86.956,-176.494,-135.524,-60.7959,-52.4991,-0.3,-1.6,4.1,0,-0.08,-0.08,0.2,-0.1,0.3,0,0,0,
3.327,399.31,86.949,-176.481,-135.522,-60.7967,-52.5013,-0.5,-1.7,4.2,-0.01,-0.09,-0.09,0.1,-0.2,0.3,0,0,0,
3.331,399.308,86.942,-176.478,-135.524,-60.7963,-52.5008,-0.3,-1.7,4.3,-0.01,-0.08,-0.1,0.1,-0.2,0.3,0,0,0,
3.335,399.308,86.935,-176.472,-135.524,-60.7965,-52.5016,-0.3,-1.7,4.5,-0.01,-0.09,-0.1,0.1,-0.2,0.3,0,0,0,
3.339,399.306,86.928,-176.469,-135.525,-60.7962,-52.5013,0,-1.8,4.1,-0.01,-0.08,-0.11,0.1,-0.1,0.2,0,0,0,
3.343,399.306,86.921,-176.463,-135.525,-60.7964,-52.5021,0,-2,4.2,-0.02,-0.08,-0.12,0.2,-0.1,0.3,0,0,0,
3.347,399.308,86.914,-176.451,-135.524,-60.7972,-52.5042,-0.1,-2.2,4.3,-0.02,-0.08,-0.14,0.2,-0.1,0.3,0,0,0,
3.351,399.307,86.907,-176.445,-135.524,-60.7975,-52.5051,0,-2.2,4.6,-0.02,-0.09,-0.13,0.1,-0.2,0.3,0,0,0,
3.355,399.306,86.9,-176.442,-135.525,-60.7971,-52.5047,-0.4,-2.1,4.5,-0.02,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
3.359,399.308,86.9,-176.437,-135.525,-60.7972,-52.505,0,-2.1,4.4,-0.02,-0.1,-0.12,0.1,-0.1,0.3,0,0,0,
3.363,399.311,86.893,-176.425,-135.523,-60.7979,-52.507,-0.2,-2.1,4.6,-0.02,-0.1,-0.12,0.2,-0.1,0.3,0,0,0,
3.367,399.31,86.886,-176.42,-135.523,-60.7982,-52.5078,0.1,-2,4.4,-0.02,-0.1,-0.12,0.2,-0.1,0.3,0,0,0,
3.371,399.312,86.886,-176.415,-135.523,-60.7982,-52.508,-0.3,-2,4.6,-0.01,-0.09,-0.12,0.1,-0.1,0.3,0,0,0,
3.375,399.31,86.879,-176.412,-135.524,-60.7978,-52.5075,0.1,-1.9,4.4,-0.01,-0.1,-0.11,0.1,-0.2,0.3,0,0,0,
3.379,399.31,86.872,-176.406,-135.525,-60.798,-52.5083,0,-1.9,4.7,-0.01,-0.11,-0.11,0,-0.2,0.5,0,0,0,
3.383,399.307,86.87,-176.4,-135.525,-60.7983,-52.509,-0.3,-1.8,4.5,-0.01,-0.1,-0.11,0.1,-0.1,0.3,0,0,0,
3.387,399.309,86.863,-176.388,-135.523,-60.7991,-52.5111,-0.2,-1.6,4.3,-0.01,-0.09,-0.1,0.1,-0.1,0.5,0,0,0,
3.391,399.311,86.863,-176.383,-135.523,-60.7991,-52.5112,-0.5,-1.9,4.3,-0.01,-0.09,-0.12,0.2,-0.1,0.3,0,0,0,
3.395,399.31,86.857,-176.379,-135.524,-60.7987,-52.5109,-0.2,-1.9,4.2,-0.01,-0.08,-0.11,0.2,-0.2,0.3,0,0,0,
3.399,399.312,86.859,-176.375,-135.524,-60.7986,-52.5107,-0.2,-1.9,4.2,-0.03,-0.08,-0.12,0.1,-0.1,0.3,0,0,0,
3.403,399.311,86.852,-176.37,-135.524,-60.7987,-52.5114,0,-1.9,4.1,-0.03,-0.08,-0.12,0.1,0,0.4,0,0,0,
3.407,399.311,86.844,-176.364,-135.524,-60.799,-52.5123,-0.2,-2.1,4.4,-0.02,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
3.411,399.313,86.845,-176.359,-135.523,-60.799,-52.5125,-0.3,-2,4.4,-0.02,-0.08,-0.12,0.1,-0.2,0.3,0,0,0,
3.415,399.312,86.837,-176.353,-135.524,-60.7993,-52.5133,0,-2,4.2,-0.02,-0.08,-0.12,0.2,-0.2,0.3,0,0,0,
3.419,399.314,86.838,-176.351,-135.524,-60.7987,-52.5124,0,-1.7,4.3,-0.01,-0.09,-0.12,0.2,-0.2,0.3,0,0,0,
3.423,399.316,86.831,-176.339,-135.523,-60.7995,-52.5144,0,-1.9,4.4,-0.01,-0.09,-0.12,0.1,-0.1,0.3,0,0,0,
3.427,399.318,86.832,-176.334,-135.523,-60.7995,-52.5148,-0.3,-1.8,4.5,-0.01,-0.1,-0.11,0.1,-0.1,0.3,0,0,0,
3.431,399.318,86.824,-176.328,-135.523,-60.7997,-52.5156,-0.4,-1.7,4.4,-0.01,-0.1,-0.11,0.1,-0.1,0.3,0,0,0,
3.435,399.319,86.825,-176.324,-135.523,-60.7997,-52.5156,-0.7,-1.9,4.5,-0.01,-0.09,-0.12,0.2,-0.1,0.3,0,0,0,
3.439,399.322,86.825,-176.32,-135.522,-60.7997,-52.5158,-0.5,-2,4.1,-0.01,-0.07,-0.12,0.1,-0.1,0.3,0,0,0,
3.443,399.321,86.818,-176.314,-135.522,-60.8,-52.5167,-0.5,-2,4.3,-0.02,-0.08,-0.12,0.1,-0.1,0.3,0,0,0,
3.447,399.323,86.818,-176.311,-135.523,-60.7993,-52.5157,-0.4,-2.2,4.4,-0.01,-0.09,-0.12,0.1,-0.1,0.3,0,0,0,
3.451,399.322,86.811,-176.306,-135.523,-60.7996,-52.5165,-0.6,-2.3,4.6,-0.02,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
3.455,399.324,86.811,-176.301,-135.523,-60.7996,-52.5166,-0.7,-2.1,4.6,-0.02,-0.1,-0.12,0.1,-0.1,0.3,0,0,0,
3.459,399.323,86.804,-176.296,-135.523,-60.7998,-52.5174,-0.7,-2,4.7,-0.02,-0.1,-0.12,0.2,0,0.3,0,0,0,
3.463,399.326,86.805,-176.291,-135.523,-60.7998,-52.5177,-1,-2,4.8,-0.02,-0.1,-0.12,0.2,-0.1,0.3,0,0,0,
3.467,399.328,86.805,-176.286,-135.522,-60.7998,-52.5179,-0.9,-1.9,4.6,-0.01,-0.09,-0.12,0.2,-0.2,0.3,0,0,0,
3.471,399.326,86.798,-176.284,-135.524,-60.7994,-52.5173,-0.8,-2.1,4.6,-0.02,-0.1,-0.12,0.2,-0.2,0.3,0,0,0,
3.475,399.332,86.798,-176.272,-135.522,-60.8001,-52.519,-0.5,-2,4.4,-0.01,-0.09,-0.12,0.2,-0.1,0.4,0,0,0,
3.479,399.331,86.791,-176.266,-135.522,-60.8003,-52.5198,-0.4,-2.1,4.5,-0.01,-0.09,-0.12,0.2,-0.1,0.4,0,0,0,
3.483,399.327,86.789,-176.26,-135.522,-60.8004,-52.5202,-0.8,-2.1,4.5,-0.01,-0.09,-0.12,0.2,-0.2,0.3,0,0,0,
3.487,399.327,86.782,-176.254,-135.522,-60.8007,-52.5212,-0.9,-1.9,4.7,-0.01,-0.09,-0.12,0.1,-0.2,0.3,0,0,0,
3.491,399.329,86.784,-176.249,-135.522,-60.8005,-52.521,-0.9,-2.1,4.7,-0.01,-0.1,-0.13,0.2,-0.1,0.3,0,0,0,
3.495,399.329,86.777,-176.244,-135.522,-60.8008,-52.5218,-0.6,-2,4.6,-0.01,-0.1,-0.13,0.2,-0.1,0.3,0,0,0,
3.499,399.33,86.777,-176.24,-135.521,-60.8007,-52.5218,-0.6,-1.8,4.9,-0.02,-0.1,-0.12,0.1,-0.1,0.3,0,0,0,
3.503,399.333,86.778,-176.235,-135.521,-60.8008,-52.5221,-0.2,-1.8,4.8,-0.01,-0.1,-0.1,0.1,-0.1,0.3,0,0,0,
3.507,399.327,86.769,-176.227,-135.522,-60.8012,-52.5232,-0.5,-1.8,4.8,-0.01,-0.1,-0.11,0.1,-0.1,0.3,0,0,0,
3.511,399.328,86.77,-176.224,-135.523,-60.8006,-52.5223,-0.4,-1.8,4.6,-0.01,-0.1,-0.11,0.1,0,0.4,0,0,0,
3.515,399.327,86.762,-176.22,-135.523,-60.8008,-52.5229,-0.6,-1.9,4.8,-0.01,-0.1,-0.11,0,0,0.3,0,0,0,
3.519,399.33,86.763,-176.215,-135.523,-60.8008,-52.5231,-0.7,-1.8,4.6,-0.01,-0.09,-0.1,0.1,-0.1,0.3,0,0,0,
3.523,399.327,86.761,-176.208,-135.523,-60.801,-52.5237,-0.5,-1.7,4.7,-0.01,-0.09,-0.1,0.1,0,0.4,0,0,0,
3.527,399.33,86.754,-176.196,-135.521,-60.8019,-52.526,-0.8,-1.8,4.8,-0.01,-0.1,-0.11,0.1,-0.1,0.3,0,0,0,
3.531,399.326,86.752,-176.19,-135.522,-60.802,-52.5263,-0.4,-1.7,4.6,-0.01,-0.1,-0.11,0,-0.1,0.5,0,0,0,
3.535,399.32,86.743,-176.182,-135.522,-60.8024,-52.5274,-0.6,-1.7,4.7,-0.01,-0.1,-0.1,0,-0.1,0.4,0,0,0,
3.539,399.322,86.745,-176.177,-135.521,-60.8023,-52.5274,-0.3,-1.6,4.7,-0.01,-0.1,-0.1,0,0,0.4,0,0,0,
3.543,399.316,86.737,-176.172,-135.523,-60.8021,-52.5272,-0.5,-1.5,4.8,-0.01,-0.1,-0.1,0,-0.1,0.4,0,0,0,
3.547,399.313,86.735,-176.166,-135.523,-60.8023,-52.5277,-0.4,-1.7,4.6,-0.01,-0.1,-0.1,0.1,0,0.5,0,0,0,
3.551,399.307,86.728,-176.158,-135.524,-60.8025,-52.5285,-0.5,-1.8,4.7,-0.01,-0.1,-0.11,0.1,-0.1,0.5,0,0,0,
3.555,399.304,86.729,-176.151,-135.523,-60.8025,-52.5286,-0.7,-2,4.7,-0.01,-0.1,-0.11,0.1,-0.1,0.5,0,0,0,
3.559,399.302,86.732,-176.144,-135.522,-60.8024,-52.5285,-0.4,-1.9,4.6,-0.01,-0.1,-0.11,0.2,-0.2,0.4,0,0,0,
3.563,399.296,86.727,-176.137,-135.522,-60.8025,-52.5288,-0.8,-2,4.6,-0.01,-0.09,-0.12,0.2,-0.2,0.4,0,0,0,
3.567,399.292,86.73,-176.132,-135.523,-60.8017,-52.5274,-0.7,-2,4.5,-0.02,-0.08,-0.12,0.1,-0.2,0.3,0,0,0,
3.571,399.285,86.726,-176.115,-135.521,-60.8025,-52.5293,-0.9,-2.1,4.6,-0.02,-0.09,-0.13,0.1,-0.2,0.3,0,0,0,
3.575,399.282,86.732,-176.108,-135.519,-60.802,-52.5286,-0.6,-2.1,4.6,-0.02,-0.09,-0.13,0.1,-0.2,0.3,0,0,0,
3.579,399.278,86.73,-176.101,-135.518,-60.8019,-52.5286,-0.9,-2.1,4.7,-0.02,-0.09,-0.13,0.1,-0.2,0.3,0,0,0,
3.583,399.275,86.735,-176.093,-135.517,-60.8016,-52.5281,-0.9,-2.1,4.7,-0.02,-0.09,-0.13,0.2,-0.1,0.3,0,0,0,
3.587,399.273,86.743,-176.086,-135.515,-60.8011,-52.5272,-0.8,-2.2,4.6,-0.02,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
3.591,399.268,86.741,-176.078,-135.514,-60.801,-52.5273,-0.8,-2.2,4.5,-0.02,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
3.595,399.265,86.746,-176.073,-135.514,-60.8001,-52.5255,-1,-2.2,4.7,-0.01,-0.09,-0.13,0,-0.1,0.4,0,0,0,
3.599,399.259,86.744,-176.065,-135.513,-60.8,-52.5256,-1.4,-2.2,4.9,-0.02,-0.09,-0.13,0,-0.2,0.5,0,0,0,
3.603,399.257,86.749,-176.058,-135.512,-60.7997,-52.525,-1.1,-2.2,4.9,-0.02,-0.09,-0.13,0.1,-0.1,0.3,0,0,0,
3.607,399.257,86.746,-176.052,-135.511,-60.7996,-52.5253,-1,-2,4.9,-0.02,-0.1,-0.12,0.1,-0.1,0.5,0,0,0,
3.611,399.254,86.752,-176.045,-135.51,-60.7992,-52.5245,-0.8,-2.1,4.9,-0.02,-0.1,-0.12,0.2,-0.1,0.4,0,0,0,
3.615,399.252,86.755,-176.038,-135.509,-60.799,-52.5243,-0.9,-2.2,4.8,-0.02,-0.1,-0.12,0.2,-0.1,0.3,0,0,0,
3.619,399.246,86.754,-176.032,-135.509,-60.7984,-52.5232,-0.8,-2.1,4.6,-0.01,-0.09,-0.12,0.1,-0.2,0.4,0,0,0,
3.623,399.248,86.758,-176.027,-135.508,-60.798,-52.5227,-0.7,-1.9,4.7,-0.01,-0.1,-0.11,0.1,-0.1,0.3,0,0,0,
